Source,eType,Target,Time,Weight,SourceLocation,TargetLocation,SourceLatitude,SourceLongitude,TargetLatitude,TargetLongitude,graph,datetime,date,day_of_year,week,month,hour,edge_type,source_node_type,source_node_type_name,target_node_type,target_node_type_name
56,1,63,12508322,1.0,0.0,4.0,,,,,template,2025-05-25 18:32:02,2025-05-25,145,21,5,18,phone,1,person,1,person
34,1,43,12521043,1.0,5.0,3.0,,,,,template,2025-05-25 22:04:03,2025-05-25,145,21,5,22,phone,1,person,1,person
58,1,56,12535750,1.0,4.0,0.0,,,,,template,2025-05-26 02:09:10,2025-05-26,146,22,5,2,phone,1,person,1,person
57,0,43,12545708,1.0,,,,,,,template,2025-05-26 04:55:08,2025-05-26,146,22,5,4,email,1,person,1,person
41,1,34,12548499,1.0,5.0,5.0,,,,,template,2025-05-26 05:41:39,2025-05-26,146,22,5,5,phone,1,person,1,person
47,1,27,12620617,1.0,3.0,5.0,,,,,template,2025-05-27 01:43:37,2025-05-27,147,22,5,1,phone,1,person,1,person
79,6,81,12637606,1.0,3.0,1.0,,,,,template,2025-05-27 06:26:46,2025-05-27,147,22,5,6,travels_to,1,person,5,country
56,1,34,12646634,1.0,0.0,5.0,,,,,template,2025-05-27 08:57:14,2025-05-27,147,22,5,8,phone,1,person,1,person
37,0,45,12661428,1.0,,,,,,,template,2025-05-27 13:03:48,2025-05-27,147,22,5,13,email,1,person,1,person
56,1,63,12665017,1.0,0.0,4.0,,,,,template,2025-05-27 14:03:37,2025-05-27,147,22,5,14,phone,1,person,1,person
56,1,47,12699877,1.0,0.0,3.0,,,,,template,2025-05-27 23:44:37,2025-05-27,147,22,5,23,phone,1,person,1,person
41,0,63,12721308,1.0,,,,,,,template,2025-05-28 05:41:48,2025-05-28,148,22,5,5,email,1,person,1,person
56,1,34,12734459,1.0,0.0,5.0,,,,,template,2025-05-28 09:20:59,2025-05-28,148,22,5,9,phone,1,person,1,person
27,1,47,12738227,1.0,5.0,3.0,,,,,template,2025-05-28 10:23:47,2025-05-28,148,22,5,10,phone,1,person,1,person
41,1,47,12783297,1.0,5.0,3.0,,,,,template,2025-05-28 22:54:57,2025-05-28,148,22,5,22,phone,1,person,1,person
41,1,57,12789587,1.0,5.0,0.0,,,,,template,2025-05-29 00:39:47,2025-05-29,149,22,5,0,phone,1,person,1,person
27,1,47,12790263,1.0,5.0,3.0,,,,,template,2025-05-29 00:51:03,2025-05-29,149,22,5,0,phone,1,person,1,person
41,0,45,12791955,1.0,,,,,,,template,2025-05-29 01:19:15,2025-05-29,149,22,5,1,email,1,person,1,person
41,1,56,12794809,1.0,5.0,0.0,,,,,template,2025-05-29 02:06:49,2025-05-29,149,22,5,2,phone,1,person,1,person
41,0,43,12804335,1.0,,,,,,,template,2025-05-29 04:45:35,2025-05-29,149,22,5,4,email,1,person,1,person
37,0,43,12810402,1.0,,,,,,,template,2025-05-29 06:26:42,2025-05-29,149,22,5,6,email,1,person,1,person
37,0,27,12813075,1.0,,,,,,,template,2025-05-29 07:11:15,2025-05-29,149,22,5,7,email,1,person,1,person
56,0,58,12832501,1.0,,,,,,,template,2025-05-29 12:35:01,2025-05-29,149,22,5,12,email,1,person,1,person
47,1,27,12833985,1.0,3.0,5.0,,,,,template,2025-05-29 12:59:45,2025-05-29,149,22,5,12,phone,1,person,1,person
63,0,45,12855970,1.0,,,,,,,template,2025-05-29 19:06:10,2025-05-29,149,22,5,19,email,1,person,1,person
63,0,56,12880849,1.0,,,,,,,template,2025-05-30 02:00:49,2025-05-30,150,22,5,2,email,1,person,1,person
47,1,57,12881945,1.0,3.0,0.0,,,,,template,2025-05-30 02:19:05,2025-05-30,150,22,5,2,phone,1,person,1,person
47,1,45,12891925,1.0,3.0,3.0,,,,,template,2025-05-30 05:05:25,2025-05-30,150,22,5,5,phone,1,person,1,person
57,0,43,12907759,1.0,,,,,,,template,2025-05-30 09:29:19,2025-05-30,150,22,5,9,email,1,person,1,person
34,1,63,12917489,1.0,5.0,4.0,,,,,template,2025-05-30 12:11:29,2025-05-30,150,22,5,12,phone,1,person,1,person
41,0,45,12922810,1.0,,,,,,,template,2025-05-30 13:40:10,2025-05-30,150,22,5,13,email,1,person,1,person
27,1,57,12928438,1.0,5.0,0.0,,,,,template,2025-05-30 15:13:58,2025-05-30,150,22,5,15,phone,1,person,1,person
57,0,27,12934805,1.0,,,,,,,template,2025-05-30 17:00:05,2025-05-30,150,22,5,17,email,1,person,1,person
58,0,27,12957842,1.0,,,,,,,template,2025-05-30 23:24:02,2025-05-30,150,22,5,23,email,1,person,1,person
27,1,58,12961987,1.0,5.0,4.0,,,,,template,2025-05-31 00:33:07,2025-05-31,151,22,5,0,phone,1,person,1,person
27,1,41,12971187,1.0,5.0,5.0,,,,,template,2025-05-31 03:06:27,2025-05-31,151,22,5,3,phone,1,person,1,person
63,1,47,12971834,1.0,4.0,3.0,,,,,template,2025-05-31 03:17:14,2025-05-31,151,22,5,3,phone,1,person,1,person
41,1,63,12981424,1.0,5.0,4.0,,,,,template,2025-05-31 05:57:04,2025-05-31,151,22,5,5,phone,1,person,1,person
63,1,58,12982017,1.0,4.0,4.0,,,,,template,2025-05-31 06:06:57,2025-05-31,151,22,5,6,phone,1,person,1,person
37,0,63,12985445,1.0,,,,,,,template,2025-05-31 07:04:05,2025-05-31,151,22,5,7,email,1,person,1,person
37,0,41,12987894,1.0,,,,,,,template,2025-05-31 07:44:54,2025-05-31,151,22,5,7,email,1,person,1,person
27,1,34,12989331,1.0,5.0,5.0,,,,,template,2025-05-31 08:08:51,2025-05-31,151,22,5,8,phone,1,person,1,person
41,0,43,12995812,1.0,,,,,,,template,2025-05-31 09:56:52,2025-05-31,151,22,5,9,email,1,person,1,person
56,0,34,13007831,1.0,,,,,,,template,2025-05-31 13:17:11,2025-05-31,151,22,5,13,email,1,person,1,person
47,1,45,13010684,1.0,3.0,3.0,,,,,template,2025-05-31 14:04:44,2025-05-31,151,22,5,14,phone,1,person,1,person
63,1,37,13025545,1.0,4.0,5.0,,,,,template,2025-05-31 18:12:25,2025-05-31,151,22,5,18,phone,1,person,1,person
57,0,58,13027297,1.0,,,,,,,template,2025-05-31 18:41:37,2025-05-31,151,22,5,18,email,1,person,1,person
58,0,63,13033261,1.0,,,,,,,template,2025-05-31 20:21:01,2025-05-31,151,22,5,20,email,1,person,1,person
56,1,41,13066121,1.0,0.0,5.0,,,,,template,2025-06-01 05:28:41,2025-06-01,152,22,6,5,phone,1,person,1,person
58,0,43,13088663,1.0,,,,,,,template,2025-06-01 11:44:23,2025-06-01,152,22,6,11,email,1,person,1,person
56,1,41,13102295,1.0,0.0,5.0,,,,,template,2025-06-01 15:31:35,2025-06-01,152,22,6,15,phone,1,person,1,person
47,0,39,13111711,1.0,,,,,,,template,2025-06-01 18:08:31,2025-06-01,152,22,6,18,email,1,person,1,person
41,1,45,13137446,1.0,5.0,3.0,,,,,template,2025-06-02 01:17:26,2025-06-02,153,23,6,1,phone,1,person,1,person
41,1,27,13140587,1.0,5.0,5.0,,,,,template,2025-06-02 02:09:47,2025-06-02,153,23,6,2,phone,1,person,1,person
58,0,37,13152725,1.0,,,,,,,template,2025-06-02 05:32:05,2025-06-02,153,23,6,5,email,1,person,1,person
47,0,39,13199808,1.0,,,,,,,template,2025-06-02 18:36:48,2025-06-02,153,23,6,18,email,1,person,1,person
58,0,34,13224739,1.0,,,,,,,template,2025-06-03 01:32:19,2025-06-03,154,23,6,1,email,1,person,1,person
63,1,56,13228753,1.0,4.0,0.0,,,,,template,2025-06-03 02:39:13,2025-06-03,154,23,6,2,phone,1,person,1,person
79,6,70,13242406,3.0,4.0,3.0,,,,,template,2025-06-03 06:26:46,2025-06-03,154,23,6,6,travels_to,1,person,5,country
63,0,58,13243984,1.0,,,,,,,template,2025-06-03 06:53:04,2025-06-03,154,23,6,6,email,1,person,1,person
57,0,34,13259976,1.0,,,,,,,template,2025-06-03 11:19:36,2025-06-03,154,23,6,11,email,1,person,1,person
34,1,63,13271787,1.0,5.0,4.0,,,,,template,2025-06-03 14:36:27,2025-06-03,154,23,6,14,phone,1,person,1,person
27,1,37,13287324,1.0,5.0,5.0,,,,,template,2025-06-03 18:55:24,2025-06-03,154,23,6,18,phone,1,person,1,person
63,1,56,13292582,1.0,4.0,0.0,,,,,template,2025-06-03 20:23:02,2025-06-03,154,23,6,20,phone,1,person,1,person
56,0,57,13338586,1.0,,,,,,,template,2025-06-04 09:09:46,2025-06-04,155,23,6,9,email,1,person,1,person
56,1,58,13381556,1.0,0.0,4.0,,,,,template,2025-06-04 21:05:56,2025-06-04,155,23,6,21,phone,1,person,1,person
58,0,34,13385982,1.0,,,,,,,template,2025-06-04 22:19:42,2025-06-04,155,23,6,22,email,1,person,1,person
58,0,47,13390684,1.0,,,,,,,template,2025-06-04 23:38:04,2025-06-04,155,23,6,23,email,1,person,1,person
56,0,57,13403979,1.0,,,,,,,template,2025-06-05 03:19:39,2025-06-05,156,23,6,3,email,1,person,1,person
63,1,56,13404699,1.0,4.0,0.0,,,,,template,2025-06-05 03:31:39,2025-06-05,156,23,6,3,phone,1,person,1,person
34,0,58,13413050,1.0,,,,,,,template,2025-06-05 05:50:50,2025-06-05,156,23,6,5,email,1,person,1,person
77,6,81,13415206,2.0,3.0,1.0,,,,,template,2025-06-05 06:26:46,2025-06-05,156,23,6,6,travels_to,1,person,5,country
58,0,27,13424515,1.0,,,,,,,template,2025-06-05 09:01:55,2025-06-05,156,23,6,9,email,1,person,1,person
58,0,43,13462140,1.0,,,,,,,template,2025-06-05 19:29:00,2025-06-05,156,23,6,19,email,1,person,1,person
47,0,58,13463022,1.0,,,,,,,template,2025-06-05 19:43:42,2025-06-05,156,23,6,19,email,1,person,1,person
58,1,43,13464214,1.0,4.0,3.0,,,,,template,2025-06-05 20:03:34,2025-06-05,156,23,6,20,phone,1,person,1,person
37,0,47,13495384,1.0,,,,,,,template,2025-06-06 04:43:04,2025-06-06,157,23,6,4,email,1,person,1,person
58,0,56,13504512,1.0,,,,,,,template,2025-06-06 07:15:12,2025-06-06,157,23,6,7,email,1,person,1,person
63,1,56,13505192,1.0,4.0,0.0,,,,,template,2025-06-06 07:26:32,2025-06-06,157,23,6,7,phone,1,person,1,person
57,0,34,13529943,1.0,,,,,,,template,2025-06-06 14:19:03,2025-06-06,157,23,6,14,email,1,person,1,person
41,1,63,13550297,1.0,5.0,4.0,,,,,template,2025-06-06 19:58:17,2025-06-06,157,23,6,19,phone,1,person,1,person
63,1,41,13558122,1.0,4.0,5.0,,,,,template,2025-06-06 22:08:42,2025-06-06,157,23,6,22,phone,1,person,1,person
57,0,45,13560834,1.0,,,,,,,template,2025-06-06 22:53:54,2025-06-06,157,23,6,22,email,1,person,1,person
58,1,37,13573551,1.0,4.0,5.0,,,,,template,2025-06-07 02:25:51,2025-06-07,158,23,6,2,phone,1,person,1,person
63,1,45,13577693,1.0,4.0,3.0,,,,,template,2025-06-07 03:34:53,2025-06-07,158,23,6,3,phone,1,person,1,person
63,1,27,13577774,1.0,4.0,5.0,,,,,template,2025-06-07 03:36:14,2025-06-07,158,23,6,3,phone,1,person,1,person
67,0,39,13596943,1.0,,,,,,,template,2025-06-07 08:55:43,2025-06-07,158,23,6,8,email,1,person,1,person
56,0,41,13627582,1.0,,,,,,,template,2025-06-07 17:26:22,2025-06-07,158,23,6,17,email,1,person,1,person
67,2,657187,13629169,300.0,,,,,,,template,2025-06-07 17:52:49,2025-06-07,158,23,6,17,sell,1,person,2,product_category
39,3,657187,13629169,300.0,,,,,,,template,2025-06-07 17:52:49,2025-06-07,158,23,6,17,buy,1,person,2,product_category
58,0,47,13681612,1.0,,,,,,,template,2025-06-08 08:26:52,2025-06-08,159,23,6,8,email,1,person,1,person
37,0,45,13712870,1.0,,,,,,,template,2025-06-08 17:07:50,2025-06-08,159,23,6,17,email,1,person,1,person
41,0,56,13760644,1.0,,,,,,,template,2025-06-09 06:24:04,2025-06-09,160,24,6,6,email,1,person,1,person
58,0,56,13782667,1.0,,,,,,,template,2025-06-09 12:31:07,2025-06-09,160,24,6,12,email,1,person,1,person
37,0,45,13784663,1.0,,,,,,,template,2025-06-09 13:04:23,2025-06-09,160,24,6,13,email,1,person,1,person
56,1,45,13785456,1.0,0.0,3.0,,,,,template,2025-06-09 13:17:36,2025-06-09,160,24,6,13,phone,1,person,1,person
63,0,47,13803408,1.0,,,,,,,template,2025-06-09 18:16:48,2025-06-09,160,24,6,18,email,1,person,1,person
27,1,43,13820204,1.0,5.0,3.0,,,,,template,2025-06-09 22:56:44,2025-06-09,160,24,6,22,phone,1,person,1,person
63,1,37,13821145,1.0,4.0,5.0,,,,,template,2025-06-09 23:12:25,2025-06-09,160,24,6,23,phone,1,person,1,person
37,0,45,13821900,1.0,,,,,,,template,2025-06-09 23:25:00,2025-06-09,160,24,6,23,email,1,person,1,person
37,0,63,13839805,1.0,,,,,,,template,2025-06-10 04:23:25,2025-06-10,161,24,6,4,email,1,person,1,person
57,0,41,13850903,1.0,,,,,,,template,2025-06-10 07:28:23,2025-06-10,161,24,6,7,email,1,person,1,person
45,1,43,13860291,1.0,3.0,3.0,,,,,template,2025-06-10 10:04:51,2025-06-10,161,24,6,10,phone,1,person,1,person
34,1,56,13879565,1.0,5.0,0.0,,,,,template,2025-06-10 15:26:05,2025-06-10,161,24,6,15,phone,1,person,1,person
34,1,58,13885382,1.0,5.0,4.0,,,,,template,2025-06-10 17:03:02,2025-06-10,161,24,6,17,phone,1,person,1,person
63,1,58,13966260,1.0,4.0,4.0,,,,,template,2025-06-11 15:31:00,2025-06-11,162,24,6,15,phone,1,person,1,person
41,1,27,13968398,1.0,5.0,5.0,,,,,template,2025-06-11 16:06:38,2025-06-11,162,24,6,16,phone,1,person,1,person
56,1,45,13970640,1.0,0.0,3.0,,,,,template,2025-06-11 16:44:00,2025-06-11,162,24,6,16,phone,1,person,1,person
34,1,41,13977408,1.0,5.0,5.0,,,,,template,2025-06-11 18:36:48,2025-06-11,162,24,6,18,phone,1,person,1,person
47,1,57,13982397,1.0,3.0,0.0,,,,,template,2025-06-11 19:59:57,2025-06-11,162,24,6,19,phone,1,person,1,person
63,1,43,13998759,1.0,4.0,3.0,,,,,template,2025-06-12 00:32:39,2025-06-12,163,24,6,0,phone,1,person,1,person
56,0,37,13999617,1.0,,,,,,,template,2025-06-12 00:46:57,2025-06-12,163,24,6,0,email,1,person,1,person
47,1,56,14005495,1.0,3.0,0.0,,,,,template,2025-06-12 02:24:55,2025-06-12,163,24,6,2,phone,1,person,1,person
78,6,70,14020006,4.0,4.0,3.0,,,,,template,2025-06-12 06:26:46,2025-06-12,163,24,6,6,travels_to,1,person,5,country
58,0,56,14029753,1.0,,,,,,,template,2025-06-12 09:09:13,2025-06-12,163,24,6,9,email,1,person,1,person
41,1,57,14060371,1.0,5.0,0.0,,,,,template,2025-06-12 17:39:31,2025-06-12,163,24,6,17,phone,1,person,1,person
41,1,58,14070628,1.0,5.0,4.0,,,,,template,2025-06-12 20:30:28,2025-06-12,163,24,6,20,phone,1,person,1,person
27,1,45,14092808,1.0,5.0,3.0,,,,,template,2025-06-13 02:40:08,2025-06-13,164,24,6,2,phone,1,person,1,person
41,1,37,14103223,1.0,5.0,5.0,,,,,template,2025-06-13 05:33:43,2025-06-13,164,24,6,5,phone,1,person,1,person
41,0,43,14145805,1.0,,,,,,,template,2025-06-13 17:23:25,2025-06-13,164,24,6,17,email,1,person,1,person
63,0,58,14203430,1.0,,,,,,,template,2025-06-14 09:23:50,2025-06-14,165,24,6,9,email,1,person,1,person
41,0,57,14246262,1.0,,,,,,,template,2025-06-14 21:17:42,2025-06-14,165,24,6,21,email,1,person,1,person
37,1,34,14260078,1.0,5.0,5.0,,,,,template,2025-06-15 01:07:58,2025-06-15,166,24,6,1,phone,1,person,1,person
41,1,56,14265140,1.0,5.0,0.0,,,,,template,2025-06-15 02:32:20,2025-06-15,166,24,6,2,phone,1,person,1,person
27,1,58,14270242,1.0,5.0,4.0,,,,,template,2025-06-15 03:57:22,2025-06-15,166,24,6,3,phone,1,person,1,person
41,0,63,14280640,1.0,,,,,,,template,2025-06-15 06:50:40,2025-06-15,166,24,6,6,email,1,person,1,person
27,1,43,14291429,1.0,5.0,3.0,,,,,template,2025-06-15 09:50:29,2025-06-15,166,24,6,9,phone,1,person,1,person
41,1,27,14300502,1.0,5.0,5.0,,,,,template,2025-06-15 12:21:42,2025-06-15,166,24,6,12,phone,1,person,1,person
45,1,56,14327408,1.0,3.0,0.0,,,,,template,2025-06-15 19:50:08,2025-06-15,166,24,6,19,phone,1,person,1,person
37,0,63,14333265,1.0,,,,,,,template,2025-06-15 21:27:45,2025-06-15,166,24,6,21,email,1,person,1,person
63,1,47,14339955,1.0,4.0,3.0,,,,,template,2025-06-15 23:19:15,2025-06-15,166,24,6,23,phone,1,person,1,person
34,1,45,14386074,1.0,5.0,3.0,,,,,template,2025-06-16 12:07:54,2025-06-16,167,25,6,12,phone,1,person,1,person
34,1,27,14390488,1.0,5.0,5.0,,,,,template,2025-06-16 13:21:28,2025-06-16,167,25,6,13,phone,1,person,1,person
56,1,43,14392670,1.0,0.0,3.0,,,,,template,2025-06-16 13:57:50,2025-06-16,167,25,6,13,phone,1,person,1,person
41,0,37,14394386,1.0,,,,,,,template,2025-06-16 14:26:26,2025-06-16,167,25,6,14,email,1,person,1,person
58,0,27,14397478,1.0,,,,,,,template,2025-06-16 15:17:58,2025-06-16,167,25,6,15,email,1,person,1,person
57,0,41,14399750,1.0,,,,,,,template,2025-06-16 15:55:50,2025-06-16,167,25,6,15,email,1,person,1,person
37,0,63,14414557,1.0,,,,,,,template,2025-06-16 20:02:37,2025-06-16,167,25,6,20,email,1,person,1,person
45,1,63,14450765,1.0,3.0,4.0,,,,,template,2025-06-17 06:06:05,2025-06-17,168,25,6,6,phone,1,person,1,person
57,0,63,14451353,1.0,,,,,,,template,2025-06-17 06:15:53,2025-06-17,168,25,6,6,email,1,person,1,person
41,0,63,14457027,1.0,,,,,,,template,2025-06-17 07:50:27,2025-06-17,168,25,6,7,email,1,person,1,person
67,2,657187,14475818,600.0,,,,,,,template,2025-06-17 13:03:38,2025-06-17,168,25,6,13,sell,1,person,2,product_category
39,3,657187,14475818,600.0,,,,,,,template,2025-06-17 13:03:38,2025-06-17,168,25,6,13,buy,1,person,2,product_category
27,1,41,14482180,1.0,5.0,5.0,,,,,template,2025-06-17 14:49:40,2025-06-17,168,25,6,14,phone,1,person,1,person
57,0,37,14499063,1.0,,,,,,,template,2025-06-17 19:31:03,2025-06-17,168,25,6,19,email,1,person,1,person
56,1,43,14523347,1.0,0.0,3.0,,,,,template,2025-06-18 02:15:47,2025-06-18,169,25,6,2,phone,1,person,1,person
57,0,43,14584637,1.0,,,,,,,template,2025-06-18 19:17:17,2025-06-18,169,25,6,19,email,1,person,1,person
47,0,56,14589887,1.0,,,,,,,template,2025-06-18 20:44:47,2025-06-18,169,25,6,20,email,1,person,1,person
63,0,45,14594292,1.0,,,,,,,template,2025-06-18 21:58:12,2025-06-18,169,25,6,21,email,1,person,1,person
56,1,34,14690719,1.0,0.0,5.0,,,,,template,2025-06-20 00:45:19,2025-06-20,171,25,6,0,phone,1,person,1,person
39,0,67,14739866,1.0,,,,,,,template,2025-06-20 14:24:26,2025-06-20,171,25,6,14,email,1,person,1,person
67,0,39,14848935,1.0,,,,,,,template,2025-06-21 20:42:15,2025-06-21,172,25,6,20,email,1,person,1,person
78,6,69,14884006,1.0,2.0,4.0,,,,,template,2025-06-22 06:26:46,2025-06-22,173,25,6,6,travels_to,1,person,5,country
79,6,69,15056806,3.0,2.0,4.0,,,,,template,2025-06-24 06:26:46,2025-06-24,175,26,6,6,travels_to,1,person,5,country
67,2,657187,15251393,300.0,,,,,,,template,2025-06-26 12:29:53,2025-06-26,177,26,6,12,sell,1,person,2,product_category
39,3,657187,15251393,300.0,,,,,,,template,2025-06-26 12:29:53,2025-06-26,177,26,6,12,buy,1,person,2,product_category
67,2,657187,15278449,600.0,,,,,,,template,2025-06-26 20:00:49,2025-06-26,177,26,6,20,sell,1,person,2,product_category
39,3,657187,15278449,600.0,,,,,,,template,2025-06-26 20:00:49,2025-06-26,177,26,6,20,buy,1,person,2,product_category
80,6,76,15575206,3.0,1.0,2.0,,,,,template,2025-06-30 06:26:46,2025-06-30,181,27,6,6,travels_to,1,person,5,country
77,6,76,15661606,1.0,1.0,2.0,,,,,template,2025-07-01 06:26:46,2025-07-01,182,27,7,6,travels_to,1,person,5,country
78,6,76,15661606,4.0,1.0,2.0,,,,,template,2025-07-01 06:26:46,2025-07-01,182,27,7,6,travels_to,1,person,5,country
77,6,69,15661606,4.0,2.0,4.0,,,,,template,2025-07-01 06:26:46,2025-07-01,182,27,7,6,travels_to,1,person,5,country
79,6,76,15834406,2.0,1.0,2.0,,,,,template,2025-07-03 06:26:46,2025-07-03,184,27,7,6,travels_to,1,person,5,country
80,6,69,15834406,5.0,2.0,4.0,,,,,template,2025-07-03 06:26:46,2025-07-03,184,27,7,6,travels_to,1,person,5,country
82,6,69,16871206,5.0,2.0,4.0,,,,,template,2025-07-15 06:26:46,2025-07-15,196,29,7,6,travels_to,1,person,5,country
39,0,67,16886202,1.0,,,,,,,template,2025-07-15 10:36:42,2025-07-15,196,29,7,10,email,1,person,1,person
67,0,39,17107410,1.0,,,,,,,template,2025-07-18 00:03:30,2025-07-18,199,29,7,0,email,1,person,1,person
67,2,657187,17295721,800.0,,,,,,,template,2025-07-20 04:22:01,2025-07-20,201,29,7,4,sell,1,person,2,product_category
39,3,657187,17295721,800.0,,,,,,,template,2025-07-20 04:22:01,2025-07-20,201,29,7,4,buy,1,person,2,product_category
83,6,69,17562406,1.0,2.0,4.0,,,,,template,2025-07-23 06:26:46,2025-07-23,204,30,7,6,travels_to,1,person,5,country
67,0,39,17578029,1.0,,,,,,,template,2025-07-23 10:47:09,2025-07-23,204,30,7,10,email,1,person,1,person
84,6,69,17648806,1.0,2.0,4.0,,,,,template,2025-07-24 06:26:46,2025-07-24,205,30,7,6,travels_to,1,person,5,country
73,6,70,17994406,3.0,0.0,3.0,,,,,template,2025-07-28 06:26:46,2025-07-28,209,31,7,6,travels_to,1,person,5,country
67,0,39,18310539,1.0,,,,,,,template,2025-07-31 22:15:39,2025-07-31,212,31,7,22,email,1,person,1,person
75,6,70,18685606,5.0,0.0,3.0,,,,,template,2025-08-05 06:26:46,2025-08-05,217,32,8,6,travels_to,1,person,5,country
75,6,76,18858406,4.0,3.0,2.0,,,,,template,2025-08-07 06:26:46,2025-08-07,219,32,8,6,travels_to,1,person,5,country
39,0,67,19130444,1.0,,,,,,,template,2025-08-10 10:00:44,2025-08-10,222,32,8,10,email,1,person,1,person
73,6,76,19204006,4.0,3.0,2.0,,,,,template,2025-08-11 06:26:46,2025-08-11,223,33,8,6,travels_to,1,person,5,country
74,6,70,19636006,1.0,0.0,3.0,,,,,template,2025-08-16 06:26:46,2025-08-16,228,33,8,6,travels_to,1,person,5,country
67,2,657187,19649264,300.0,,,,,,,template,2025-08-16 10:07:44,2025-08-16,228,33,8,10,sell,1,person,2,product_category
39,3,657187,19649264,300.0,,,,,,,template,2025-08-16 10:07:44,2025-08-16,228,33,8,10,buy,1,person,2,product_category
74,6,76,19722406,1.0,3.0,2.0,,,,,template,2025-08-17 06:26:46,2025-08-17,229,33,8,6,travels_to,1,person,5,country
67,0,39,19816718,1.0,,,,,,,template,2025-08-18 08:38:38,2025-08-18,230,34,8,8,email,1,person,1,person
67,0,39,20234221,1.0,,,,,,,template,2025-08-23 04:37:01,2025-08-23,235,34,8,4,email,1,person,1,person
39,0,67,20334109,1.0,,,,,,,template,2025-08-24 08:21:49,2025-08-24,236,34,8,8,email,1,person,1,person
67,0,39,21023804,1.0,,,,,,,template,2025-09-01 07:56:44,2025-09-01,244,36,9,7,email,1,person,1,person
74,6,71,21796006,2.0,2.0,0.0,,,,,template,2025-09-10 06:26:46,2025-09-10,253,37,9,6,travels_to,1,person,5,country
75,6,71,21882406,1.0,2.0,0.0,,,,,template,2025-09-11 06:26:46,2025-09-11,254,37,9,6,travels_to,1,person,5,country
58,0,63,21909458,1.0,,,,,,,template,2025-09-11 13:57:38,2025-09-11,254,37,9,13,email,1,person,1,person
73,6,71,21968806,2.0,2.0,0.0,,,,,template,2025-09-12 06:26:46,2025-09-12,255,37,9,6,travels_to,1,person,5,country
41,0,63,21970411,1.0,,,,,,,template,2025-09-12 06:53:31,2025-09-12,255,37,9,6,email,1,person,1,person
39,0,67,22095863,1.0,,,,,,,template,2025-09-13 17:44:23,2025-09-13,256,37,9,17,email,1,person,1,person
58,0,41,22112743,1.0,,,,,,,template,2025-09-13 22:25:43,2025-09-13,256,37,9,22,email,1,person,1,person
63,0,58,22114856,1.0,,,,,,,template,2025-09-13 23:00:56,2025-09-13,256,37,9,23,email,1,person,1,person
63,0,41,22231923,1.0,,,,,,,template,2025-09-15 07:32:03,2025-09-15,258,38,9,7,email,1,person,1,person
63,0,41,22263080,1.0,,,,,,,template,2025-09-15 16:11:20,2025-09-15,258,38,9,16,email,1,person,1,person
63,0,58,22450174,1.0,,,,,,,template,2025-09-17 20:09:34,2025-09-17,260,38,9,20,email,1,person,1,person
58,0,63,22483985,1.0,,,,,,,template,2025-09-18 05:33:05,2025-09-18,261,38,9,5,email,1,person,1,person
63,0,58,22727538,1.0,,,,,,,template,2025-09-21 01:12:18,2025-09-21,264,38,9,1,email,1,person,1,person
41,1,58,22769068,1.0,5.0,4.0,,,,,template,2025-09-21 12:44:28,2025-09-21,264,38,9,12,phone,1,person,1,person
45,1,47,22801529,1.0,3.0,3.0,,,,,template,2025-09-21 21:45:29,2025-09-21,264,38,9,21,phone,1,person,1,person
45,1,43,22804793,1.0,3.0,3.0,,,,,template,2025-09-21 22:39:53,2025-09-21,264,38,9,22,phone,1,person,1,person
45,1,58,22853101,1.0,3.0,4.0,,,,,template,2025-09-22 12:05:01,2025-09-22,265,39,9,12,phone,1,person,1,person
63,1,58,22865122,1.0,4.0,4.0,,,,,template,2025-09-22 15:25:22,2025-09-22,265,39,9,15,phone,1,person,1,person
63,0,41,22869613,1.0,,,,,,,template,2025-09-22 16:40:13,2025-09-22,265,39,9,16,email,1,person,1,person
43,0,45,22872911,1.0,,,,,,,template,2025-09-22 17:35:11,2025-09-22,265,39,9,17,email,1,person,1,person
63,1,58,22883659,1.0,4.0,4.0,,,,,template,2025-09-22 20:34:19,2025-09-22,265,39,9,20,phone,1,person,1,person
43,1,45,22899855,1.0,3.0,3.0,,,,,template,2025-09-23 01:04:15,2025-09-23,266,39,9,1,phone,1,person,1,person
